Date,close
2023-08-01,621.0989379882812
2023-08-02,616.267333984375
2023-08-03,637.9610595703125
2023-08-04,631.5350952148438
2023-08-07,631.7766723632812
2023-08-08,620.9539184570312
2023-08-09,626.8002319335938
2023-08-10,624.6743774414062
2023-08-11,640.1836547851562
2023-08-14,627.7664184570312
2023-08-16,619.7459716796875
2023-08-17,627.2349853515625
2023-08-18,623.6486206054688
2023-08-21,630.5305786132812
2023-08-22,631.6937866210938
2023-08-23,629.7067260742188
2023-08-24,639.3512573242188
2023-08-25,638.0427856445312
2023-08-28,657.2833862304688
2023-08-29,651.8552856445312
2023-08-30,651.9037475585938
2023-08-31,651.3706665039062
2023-09-01,667.2186279296875
2023-09-04,681.6613159179688
2023-09-05,680.352783203125
2023-09-06,686.7501220703125
2023-09-07,685.5384521484375
2023-09-08,703.2767944335938
2023-09-11,695.3770141601562
2023-09-12,667.0734252929688
2023-09-13,665.91015625
2023-09-14,675.0216064453125
2023-09-15,674.294677734375
2023-09-18,668.1880493164062
2023-09-20,657.7196044921875
2023-09-21,650.692138671875
2023-09-22,642.9861450195312
2023-09-25,668.0426025390625
2023-09-26,660.62744140625
2023-09-27,661.0636596679688
2023-09-28,651.467529296875
2023-09-29,659.9489135742188
2023-10-03,681.9521484375
2023-10-04,682.436767578125
2023-10-05,697.3641357421875
2023-10-06,697.7032470703125
2023-10-09,681.2736206054688
2023-10-10,684.0361328125
2023-10-11,682.9698486328125
2023-10-12,678.75341796875
2023-10-13,682.5337524414062
2023-10-16,681.7582397460938
2023-10-17,692.6629028320312
2023-10-18,682.2428588867188
2023-10-19,678.1718139648438
2023-10-20,670.8535766601562
2023-10-23,645.7485961914062
2023-10-25,637.8488159179688
2023-10-26,625.2479248046875
2023-10-27,639.1090087890625
2023-10-30,642.937744140625
2023-10-31,644.9248657226562
2023-11-01,632.8084716796875
2023-11-02,635.1832885742188
2023-11-03,643.2284545898438
2023-11-06,650.885986328125
2023-11-07,660.1912231445312
2023-11-08,656.1202392578125
2023-11-09,649.9651489257812
2023-11-10,651.8068237304688
2023-11-13,650.4012451171875
2023-11-15,656.5563354492188
2023-11-16,658.785888671875
2023-11-17,688.166748046875
2023-11-20,682.2808837890625
2023-11-21,689.7233276367188
2023-11-22,681.01611328125
2023-11-23,681.01611328125
2023-11-24,674.0113525390625
2023-11-28,677.9028930664062
2023-11-29,681.5025024414062
2023-11-30,686.6101684570312
2023-12-01,682.2808837890625
2023-12-04,701.3007202148438
2023-12-05,695.70654296875
2023-12-06,720.4177856445312
2023-12-07,737.2485961914062
2023-12-08,729.2222900390625
2023-12-11,741.4319458007812
2023-12-12,749.701416015625
2023-12-13,756.8521118164062
2023-12-14,769.5968627929688
2023-12-15,759.6734619140625
2023-12-18,855.3076782226562
2023-12-19,858.1776123046875
2023-12-20,793.0433349609375
2023-12-21,844.703125
2023-12-22,837.552490234375
2023-12-26,846.211181640625
2023-12-27,843.9735107421875
2023-12-28,840.71435546875
2023-12-29,863.43115234375
2024-01-01,867.6632080078125
2024-01-02,862.1663818359375
2024-01-03,874.8624877929688
2024-01-04,877.10009765625
2024-01-05,881.3320922851562
2024-01-08,891.693359375
2024-01-09,893.8822631835938
2024-01-10,916.1611938476562
2024-01-11,914.7992553710938
2024-01-12,925.4036254882812
2024-01-15,941.1642456054688
2024-01-16,923.8956909179688
2024-01-17,909.3511962890624
2024-01-18,902.1031494140624
2024-01-19,957.1195678710938
2024-01-23,909.9834594726562
2024-01-24,944.2775268554688
2024-01-25,943.9856567382812
2024-01-29,955.1737060546876
2024-01-30,937.9050903320312
2024-01-31,950.6984252929688
2024-02-01,937.1754150390624
2024-02-02,941.2615356445312
2024-02-05,920.9769897460938
2024-02-06,939.0725708007812
2024-02-07,928.8573608398438
2024-02-08,918.7393188476562
2024-02-09,913.6803588867188
2024-02-12,875.689453125
2024-02-13,885.7587280273438
2024-02-14,904.000244140625
2024-02-15,925.6954345703124
2024-02-16,915.1397705078124
2024-02-19,921.2689208984376
2024-02-20,926.0846557617188
2024-02-21,900.643798828125
2024-02-22,910.2753295898438
2024-02-23,938.683349609375
2024-02-26,942.1371459960938
2024-02-27,926.9116821289062
2024-02-28,898.9898681640625
2024-02-29,902.2490234375
2024-03-01,904.0974731445312
2024-03-04,912.5615844726562
2024-03-05,910.421142578125
2024-03-06,903.8543090820312
2024-03-07,911.7832641601562
2024-03-11,913.1453857421876
2024-03-12,895.9740600585938
2024-03-13,856.766845703125
2024-03-14,874.3760375976562
2024-03-15,887.7532348632812
2024-03-18,893.9795532226562
2024-03-19,881.8185424804688
2024-03-20,877.4406127929688
2024-03-21,909.3997192382812
2024-03-22,903.5138549804688
2024-03-26,903.5623779296876
2024-03-27,904.7298583984376
2024-03-28,904.4867553710938
2024-04-01,943.8397216796876
2024-04-02,976.5770874023438
2024-04-03,987.1328125
2024-04-04,971.0803833007812
2024-04-05,975.7501831054688
2024-04-08,987.27880859375
2024-04-09,983.0466918945312
2024-04-10,995.2564086914062
2024-04-12,1028.9666748046875
2024-04-15,1001.5801391601562
2024-04-16,988.8841552734376
2024-04-18,966.021484375
2024-04-19,965.0971069335938
2024-04-22,972.9287109375
2024-04-23,988.7380981445312
2024-04-24,997.5426635742188
2024-04-25,999.92626953125
2024-04-26,1016.124755859375
2024-04-29,1016.903076171875
2024-04-30,1010.5792846679688
2024-05-02,1027.6531982421875
2024-05-03,1023.90771484375
2024-05-06,994.4780883789062
2024-05-07,966.556396484375
2024-05-08,980.1281127929688
2024-05-09,959.3571166992188
2024-05-10,968.5508422851562
2024-05-13,963.2973022460938
2024-05-14,998.8074340820312
2024-05-15,1000.753173828125
2024-05-16,1012.2818603515624
2024-05-17,1064.0390625
2024-05-21,1085.296630859375
2024-05-22,1095.463134765625
2024-05-23,1091.6689453125
2024-05-24,1078.9727783203125
2024-05-27,1071.3841552734375
2024-05-28,1053.7264404296875
2024-05-29,1014.6167602539062
2024-05-30,997.5426635742188
2024-05-31,992.67822265625
2024-06-03,1025.658935546875
2024-06-04,887.3153686523438
2024-06-05,893.9795532226562
2024-06-06,946.9042358398438
2024-06-07,951.2335815429688
2024-06-10,951.3794555664062
2024-06-11,992.386474609375
2024-06-12,999.0993041992188
2024-06-13,989.9541625976562
2024-06-14,990.5865478515624
2024-06-18,1004.4015502929688
2024-06-19,987.1328125
2024-06-20,988.05712890625
2024-06-21,984.8465576171876
2024-06-24,982.8521728515624
2024-06-25,968.113037109375
2024-06-26,963.589111328125
2024-06-27,964.367431640625
2024-06-28,962.4216918945312
2024-07-01,965.924072265625
2024-07-02,979.3010864257812
2024-07-03,977.014892578125
2024-07-04,978.7660522460938
2024-07-05,998.3695678710938
2024-07-08,1017.2435302734376
2024-07-09,1000.0234985351562
2024-07-10,994.1375732421876
2024-07-11,1001.4828491210938
2024-07-12,1014.7626342773438
2024-07-15,1009.7522583007812
2024-07-16,1001.0936889648438
2024-07-18,982.8521728515624
2024-07-19,962.2756958007812
2024-07-22,978.960693359375
2024-07-23,946.51513671875
2024-07-24,947.7799072265624
2024-07-25,942.8668212890624
2024-07-26,957.4600219726562
2024-07-29,964.5620727539062
2024-07-30,962.76220703125
2024-07-31,960.8651123046876
2024-08-01,953.9089965820312
2024-08-02,940.1913452148438
2024-08-05,900.400634765625
2024-08-06,894.2227783203125
2024-08-07,905.60546875
2024-08-08,900.6923828125
2024-08-09,901.8113403320312
2024-08-12,899.3304443359375
2024-08-13,893.541748046875
2024-08-14,885.1749877929688
2024-08-16,899.6709594726562
2024-08-19,912.2697143554688
2024-08-20,905.7514038085938
2024-08-21,909.4483642578124
2024-08-22,913.9237060546876
2024-08-23,902.1014404296876
2024-08-26,909.6246337890624
2024-08-27,909.0385131835938
2024-08-28,905.7164306640624
2024-08-29,901.857177734375
2024-08-30,911.3832397460938
2024-09-02,915.4868774414062
2024-09-03,922.4727783203124
2024-09-04,917.6363525390624
2024-09-05,923.5474853515624
2024-09-06,914.9983520507812
2024-09-09,905.7164306640624
2024-09-10,908.7453002929688
2024-09-11,902.052490234375
2024-09-12,909.9666137695312
2024-09-13,915.38916015625
2024-09-16,914.2655639648438
2024-09-17,911.6764526367188
2024-09-18,884.7589721679688
2024-09-19,863.3617553710938
2024-09-20,873.7184448242188
2024-09-23,889.30224609375
2024-09-24,890.767822265625
2024-09-25,880.5576782226562
2024-09-26,885.9314575195312
2024-09-27,903.6647338867188
2024-09-30,907.2308959960938
2024-10-01,909.771240234375
2024-10-03,866.0486450195312
2024-10-04,852.7120971679688
2024-10-07,838.007568359375
2024-10-08,855.008056640625
2024-10-09,859.35595703125
2024-10-10,862.384765625
2024-10-11,868.7843627929688
2024-10-14,864.6808471679688
2024-10-15,874.7442626953125
2024-10-16,872.1062622070312
2024-10-17,851.7349853515625
2024-10-18,860.7725830078125
2024-10-21,839.0823364257812
2024-10-22,812.3114013671875
2024-10-23,809.6245727539062
2024-10-24,811.0901489257812
2024-10-25,793.4545288085938
2024-10-28,802.1990966796875
2024-10-29,805.9118041992188
2024-10-30,820.1277465820312
2024-10-31,802.4432983398438
2024-11-01,812.6534423828125
2024-11-04,797.4603881835938
2024-11-05,810.064208984375
2024-11-06,837.6655883789062
2024-11-07,824.6709594726562
2024-11-08,813.3861694335938
2024-11-11,817.0011596679688
2024-11-12,793.0149536132812
2024-11-13,783.000244140625
2024-11-14,785.1604614257812
2024-11-18,782.7056274414062
2024-11-19,785.6514892578125
2024-11-21,779.5142822265625
2024-11-22,793.9979248046875
2024-11-25,797.434814453125
2024-11-26,800.2332763671875
2024-11-27,807.7451782226562
2024-11-28,799.6441650390625
2024-11-29,801.2152709960938
2024-12-02,801.75537109375
2024-12-03,816.828125
2024-12-04,817.61376953125
2024-12-05,821.73779296875
2024-12-06,815.6007080078125
2024-12-09,818.644775390625
2024-12-10,819.9212646484375
2024-12-11,840.001953125
2024-12-12,824.7328491210938
2024-12-13,820.3631591796875
2024-12-16,827.2857666015625
2024-12-17,811.8693237304688
2024-12-18,798.3184814453125
2024-12-19,791.0030517578125
2024-12-20,770.087646484375
2024-12-23,773.9663696289062
2024-12-24,774.5555419921875
2024-12-26,768.2711181640625
2024-12-27,765.1780395507812
2024-12-30,755.0640258789062
2024-12-31,772.6898193359375
2025-01-01,774.6537475585938
2025-01-02,780.152587890625
2025-01-03,781.9201049804688
2025-01-06,756.4385986328125
2025-01-07,761.3975830078125
2025-01-08,755.996826171875
2025-01-09,750.0069580078125
2025-01-10,765.079833984375
2025-01-13,733.3630981445312
2025-01-14,744.0662841796875
2025-01-15,745.8336791992188
2025-01-16,749.4178466796875
2025-01-17,765.1288452148438
2025-01-20,776.81396484375
2025-01-21,768.5657348632812
2025-01-22,756.7333374023438
2025-01-23,780.8399658203125
2025-01-24,773.279052734375
2025-01-27,734.1978149414062
2025-01-28,736.5053100585938
2025-01-29,748.6322631835938
2025-01-30,764.9324951171875
2025-01-31,807.4505004882812
2025-02-01,780.3489990234375
2025-02-03,758.6972045898438
2025-02-04,767.7801513671875
2025-02-05,777.599609375
2025-02-06,769.6458129882812
2025-02-07,760.1209106445312
2025-02-10,759.7282104492188
2025-02-11,737.3890991210938
2025-02-12,745.4409790039062
2025-02-13,732.8720703125
2025-02-14,719.3704223632812
2025-02-17,712.349609375
2025-02-18,706.2123413085938
2025-02-19,715.1480102539062
2025-02-20,725.205322265625
2025-02-21,720.8668212890625
2025-02-24,710.267333984375
2025-02-25,700.4072265625
2025-02-27,684.6312866210938
2025-02-28,661.558837890625
2025-03-03,667.129638671875
2025-03-04,664.4181518554688
2025-03-05,685.4200439453125
2025-03-06,692.5192260742188
2025-03-07,690.8430786132812
2025-03-10,680.04638671875
2025-03-11,681.47607421875
2025-03-12,688.4273681640625
2025-03-13,679.4053955078125
2025-03-17,680.9830322265625
2025-03-18,680.9830322265625
2025-03-19,707.605224609375
2025-03-20,704.8443603515625
2025-03-21,712.0914306640625
2025-03-24,716.7749633789062
2025-03-25,707.1121215820312
2025-03-26,694.5899047851562
2025-03-27,707.9994506835938
2025-03-28,717.3172607421875
2025-04-01,714.11279296875
2025-04-02,717.2680053710938
2025-04-03,727.9168090820312
2025-04-04,704.1047973632812
2025-04-07,687.6386108398438
2025-04-08,703.9569091796875
2025-04-09,705.189453125
2025-04-11,720.4724731445312
2025-04-15,743.9393310546875
2025-04-16,749.9539184570312
2025-04-17,758.6307983398438
2025-04-21,763.8073120117188
2025-04-22,764.0044555664062
2025-04-23,773.9631958007812
2025-04-24,766.1737060546875
2025-04-25,741.326416015625
2025-04-28,753.3556518554688
2025-04-29,751.679443359375
2025-04-30,740.9812622070312
2025-05-02,736.988037109375
2025-05-05,754.736083984375
2025-05-06,726.437744140625
2025-05-07,731.121337890625
2025-05-08,717.760986328125
2025-05-09,712.4365844726562
2025-05-12,752.7640991210938
2025-05-13,753.306396484375
2025-05-14,767.0117797851562
2025-05-15,774.70263671875
2025-05-16,797.725830078125
2025-05-19,793.3380737304688
2025-05-20,774.751953125
2025-05-21,779.1397094726562
2025-05-22,767.948486328125
2025-05-23,772.0897216796875
2025-05-26,781.8019409179688
2025-05-27,782.0484008789062
2025-05-28,765.4834594726562
2025-05-29,763.8566284179688
2025-05-30,745.4183959960938
2025-06-02,755.6234741210938
2025-06-03,760.701416015625
2025-06-04,766.3709106445312
2025-06-05,770.31494140625
2025-06-06,768.7373657226562
2025-06-09,776.871826171875
2025-06-10,777.8578491210938
2025-06-11,772.0404052734375
2025-06-12,760.504150390625
2025-06-13,759.86328125
2025-06-16,759.3209228515625
2025-06-17,757.9406127929688
2025-06-18,749.0665893554688
2025-06-19,736.3470458984375
2025-06-20,746.0098876953125
2025-06-23,747.242431640625
2025-06-24,751.3343505859375
2025-06-25,756.806640625
2025-06-26,762.229736328125
2025-06-27,774.2589111328125
2025-06-30,770.5614624023438
2025-07-01,764.6453857421875
2025-07-02,764.6453857421875
2025-07-03,767.6034545898438
2025-07-04,770.21630859375
2025-07-07,773.3715209960938
2025-07-08,774.2096557617188
2025-07-09,775.0476684570312
2025-07-10,773.2236328125
2025-07-11,762.87060546875
2025-07-14,759.5181884765625
2025-07-15,763.1170654296875
2025-07-16,765.7300415039062
2025-07-17,763.9058837890625
2025-07-18,754.588134765625
2025-07-21,759.6660766601562
2025-07-22,749.9539184570312
2025-07-23,751.2850341796875
2025-07-24,746.5523071289062
2025-07-25,735.8048095703125
2025-07-28,719.8807983398438
2025-07-29,725.5010986328125
2025-07-30,725.8462524414062
2025-07-31,715.8875732421875
2025-08-01,709.1334838867188
2025-08-04,719.6837158203125
2025-08-05,716.084716796875
2025-08-06,719.4371948242188
2025-08-07,716.97216796875
2025-08-08,708.8869018554688
2025-08-11,713.176025390625
2025-08-12,710.4645385742188
2025-08-13,717.1693725585938
2025-08-14,714.655029296875
2025-08-18,711.7957153320312
2025-08-19,716.232666015625
2025-08-20,720.9655151367188
2025-08-21,715.54248046875
2025-08-22,715.8386840820312
2025-08-25,712.7284545898438
2025-08-26,708.1865844726562
2025-08-28,690.8090209960938
2025-08-29,683.206298828125
2025-09-01,695.0546875
2025-09-02,703.0029907226562
2025-09-03,703.8421630859375
2025-09-04,702.1143188476562
2025-09-05,705.0270385742188
2025-09-08,704.0889892578125
2025-09-09,704.1878051757812
2025-09-10,709.4701538085938
2025-09-11,710.6056518554688
2025-09-12,713.0740966796875
2025-09-15,716.0855102539062
2025-09-16,718.0108642578125
2025-09-17,721.7135009765625
2025-09-18,726.1072998046875
2025-09-19,727.2920532226562
2025-09-22,717.912109375
2025-09-23,713.4689331054688
2025-09-24,706.4093627929688
2025-09-25,705.8663330078125
2025-09-26,694.2153930664062
2025-09-29,690.90771484375
2025-09-30,691.549560546875
2025-10-01,697.2269287109375
2025-10-03,698.559814453125
2025-10-06,701.2750854492188
2025-10-07,707.841064453125
2025-10-08,694.2647705078125
2025-10-09,700.8307495117188
2025-10-10,706.6561889648438
2025-10-13,700.6332397460938
2025-10-14,695.2521362304688
2025-10-15,707.1005249023438
2025-10-16,709.8157958984375
2025-10-17,710.210693359375
2025-10-20,711.8892211914062
2025-10-21,708.9271240234375
2025-10-23,709.9144897460938
2025-10-24,705.7675170898438
2025-10-27,714.9500732421875
2025-10-28,712.5803833007812
2025-10-29,721.4173583984375
2025-10-30,718.9488525390625
2025-10-31,709.6182861328125
2025-11-03,714.3082885742188
2025-11-04,709.4208374023438
2025-11-06,694.4622192382812
2025-11-07,695.2521362304688
2025-11-10,695.4495849609375
2025-11-11,701.7193603515625
2025-11-12,706.8043212890625
2025-11-13,700.9295043945312
2025-11-14,696.3875732421875
2025-11-17,704.0396728515625
2025-11-18,694.9065551757812
2025-11-19,696.0914306640625
2025-11-20,694.11669921875
2025-11-21,686.5589599609375
2025-11-24,681.089599609375
2025-11-25,673.730712890625
2025-11-26,684.6695556640625
2025-11-27,684.0231323242188
2025-11-28,682.8795776367188
2025-12-01,680.4928588867188
2025-12-02,676.1671142578125
2025-12-03,670.7474365234375
2025-12-04,670.1010131835938
2025-12-05,671.4435424804688
2025-12-08,657.620849609375
2025-12-09,666.2227172851562
2025-12-10,664.1343994140625
2025-12-11,666.123291015625
2025-12-12,670.4988403320312
2025-12-15,668.758544921875
2025-12-16,667.3165893554688
2025-12-17,662.3941040039062
2025-12-18,660.1566772460938
2025-12-19,670.2501831054688
2025-12-22,677.857666015625
2025-12-23,677.0620727539062
2025-12-24,675.8687744140625
2025-12-26,701.574951171875
2025-12-29,695.3099975585938
2025-12-30,678.6531982421875
2025-12-31,680.7911987304688
2026-01-01,681.8353881835938
2026-01-02,690.9841918945312
2026-01-05,671.7915649414062
2026-01-06,667.4658203125
2026-01-07,669.056884765625
2026-01-08,652.7978515625
2026-01-09,634.1024780273438
2026-01-12,631.3179931640625
2026-01-13,626.6939086914062
2026-01-14,623.9591674804688
2026-01-15,623.9591674804688
2026-01-16,624.1580810546875
2026-01-19,628.5833129882812
2026-01-20,609.73876953125
2026-01-21,610.2857055664062
2026-01-22,625.3513793945312
2026-01-23,614.3628540039062
2026-01-27,604.1201782226562
2026-01-28,621.6222534179688
2026-01-29,611.9264526367188
2026-01-30,619.5836791992188
2026-02-02,606.9046020507812
2026-02-03,610.6834106445312
2026-02-04,618.8875122070312
2026-02-05,618.2908935546875
2026-02-06,616.5506591796875
2026-02-09,621.2742309570312
2026-02-10,632.6605224609375
2026-02-11,624.8541259765625
2026-02-12,618.5892333984375
2026-02-13,614.0645141601562
2026-02-16,610.0867919921875
2026-02-17,614.1142578125
2026-02-18,619.9814453125
2026-02-19,625.5999755859375
2026-02-20,645.2999877929688
2026-02-23,639.4500122070312
2026-02-24,614.4500122070312
2026-02-25,605.9000244140625
2026-02-26,594.9500122070312
2026-02-27,569.5499877929688
2026-03-02,568.9500122070312
2026-03-04,553.4500122070312
2026-03-05,561.9500122070312
2026-03-06,552.7999877929688
2026-03-09,539.7999877929688
2026-03-10,547.9500122070312
2026-03-11,534.1500244140625
2026-03-12,536.7000122070312
2026-03-13,527.5999755859375
2026-03-16,526.4500122070312
2026-03-17,526.9500122070312
2026-03-18,540.25
2026-03-19,525.8499755859375
2026-03-20,522.8499755859375
2026-03-23,510.2999877929687
2026-03-24,515.1500244140625
2026-03-25,523.75
2026-03-27,510.6000061035156
2026-03-30,494.5
2026-04-01,511.2000122070313
2026-04-02,511.7999877929687
2026-04-06,514.7000122070312
2026-04-07,516.2000122070312
2026-04-08,536.5
2026-04-09,531.5499877929688
2026-04-10,542.2999877929688
2026-04-13,537.9000244140625
2026-04-15,553.5499877929688
2026-04-16,553.7999877929688
2026-04-17,564.9000244140625
2026-04-20,565.0499877929688
2026-04-21,561.2000122070312
